scenario,run #,dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reactor volume (m^3),dehydr. catalyst amount (kg),PSA electricity cost ($/kg H2),PSA electricity cost ($/yr),PSA labor cost ($/kg H2),PSA labor cost ($/yr),PSA levelized capital cost ($/kg H2),PSA levelized capital cost ($/yr),"PSA operation, maintenance, repair costs ($/kg H2)","PSA operation, maintenance, repair costs ($/yr)",PSA other O&M costs ($/kg H2),PSA other O&M costs ($/yr),PSA refrigerator electricity cost ($/kg H2),PSA refrigerator electricity cost ($/yr),PSA refrigerator labor cost ($/kg H2),PSA refrigerator labor cost ($/yr),PSA refrigerator levelized capital cost ($/kg H2),PSA refrigerator levelized capital cost ($/yr),"PSA refrigerator operation, maintenance, repair costs ($/kg H2)","PSA refrigerator operation, maintenance, repair costs ($/yr)",PSA refrigerator other O&M costs ($/kg H2),PSA refrigerator other O&M costs ($/yr),all dehydr. catalyst amount (kg),all dehydr. reactor volume (m^3),cascade storage labor cost ($/kg H2),cascade storage labor cost ($/yr),cascade storage levelized capital cost ($/kg H2),cascade storage levelized capital cost ($/yr),"cascade storage operation, maintenance, repair costs ($/kg H2)","cascade storage operation, maintenance, repair costs ($/yr)",cascade storage other O&M costs ($/kg H2),cascade storage other O&M costs ($/yr),catalyst labor cost ($/kg H2),catalyst labor cost ($/yr),catalyst levelized capital cost ($/kg H2),catalyst levelized capital cost ($/yr),catalyst other O&M costs ($/kg H2),catalyst other O&M costs ($/yr),catalyst purchase cost ($/station),compressor electricity cost ($/kg H2),compressor electricity cost ($/yr),compressor labor cost ($/kg H2),compressor labor cost ($/yr),compressor levelized capital cost ($/kg H2),compressor levelized capital cost ($/yr),"compressor operation, maintenance, repair costs ($/kg H2)","compressor operation, maintenance, repair costs ($/yr)",compressor other O&M costs ($/kg H2),compressor other O&M costs ($/yr),liquid storage labor cost ($/kg H2),liquid storage labor cost ($/yr),liquid storage levelized capital cost ($/kg H2),liquid storage levelized capital cost ($/yr),"liquid storage operation, maintenance, repair costs ($/kg H2)","liquid storage operation, maintenance, repair costs ($/yr)",liquid storage other O&M costs ($/kg H2),liquid storage other O&M costs ($/yr),reactor installed cost ($/station),reactor labor cost ($/kg H2),reactor labor cost ($/yr),reactor levelized capital cost ($/kg H2),reactor levelized capital cost ($/yr),"reactor operation, maintenance, repair costs ($/kg H2)","reactor operation, maintenance, repair costs ($/yr)",reactor other O&M costs ($/kg H2),reactor other O&M costs ($/yr),reactor pump electricity cost ($/kg H2),reactor pump electricity cost ($/yr),reactor pump labor cost ($/kg H2),reactor pump labor cost ($/yr),reactor pump levelized capital cost ($/kg H2),reactor pump levelized capital cost ($/yr),"reactor pump operation, maintenance, repair costs ($/kg H2)","reactor pump operation, maintenance, repair costs ($/yr)",reactor pump other O&M costs ($/kg H2),reactor pump other O&M costs ($/yr),refrigerator electricity cost ($/kg H2),refrigerator electricity cost ($/yr),refrigerator labor cost ($/kg H2),refrigerator labor cost ($/yr),refrigerator levelized capital cost ($/kg H2),refrigerator levelized capital cost ($/yr),"refrigerator operation, maintenance, repair costs ($/kg H2)","refrigerator operation, maintenance, repair costs ($/yr)",refrigerator other O&M costs ($/kg H2),refrigerator other O&M costs ($/yr)
Pd 4nm,34,363.1578947368421,63.52631578947368,0.000773933273933273,0.10212885397485384,0.0,0.0,0.06588898243795267,240494.78589852725,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456324,0.04863386632069909,177513.61207055167,0.003554254188652547,12973.027788581796,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,0.10212885397485384,0.000773933273933273,0.020394312871252023,74439.24198006988,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.00052882082,8.663479243264215e-06,31.621699237914385,0.0013963337644518521,5096.61824024926,2.5295778201634695e-05,92.32959043596664,357.4509889119885,0.3002078751249152,1095758.7442059405,0.045327475032637315,165445.2838691262,1.1232350814972727,4099808.0474650455,0.20495231016394058,748075.9320983831,0.1323479542883646,483070.0331525308,0.0011395279519417422,4159.277024587359,0.01840584834577514,67181.34646207927,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012105455052137108,44184.91094030044,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.0074052155424116535,27029.036729802534,0.0033826926207385505,12346.828065695709,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.0043890616784139245,16020.075126210824,0.0878640558183182,320703.80373686145,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.695513003615
Pd 4nm,35,373.6842105263158,63.52631578947368,0.000418968418968418,0.05528740774180761,0.0,0.0,0.06589065870658342,240500.9042790295,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456323,0.05650883961474421,206257.26459381636,0.003554344611733641,12973.357832827787,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,0.05528740774180761,0.000418968418968418,0.02039483171895079,74441.13577417037,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.0005288208,4.690089787673218e-06,17.118827725007247,0.0007559046359015327,2759.051921040594,1.369385779972087e-05,49.982580968981175,193.50592709632664,0.3002078751249152,1095758.7442059405,0.04532862820000609,165449.4929300222,1.123235081497273,4099808.0474650464,0.20495231016394058,748075.9320983831,0.1323479542883646,483070.03315253084,0.0011395569424480308,4159.382839935312,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012105763024635912,44186.03503992107,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.0074052155424116535,27029.036729802534,0.00338277867915557,12347.14217891783,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004389173339668018,16020.482689788267,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.695513003615
Pd 4nm,36,384.2105263157895,63.52631578947368,0.000234986634986634,0.031009024342144212,0.0,0.0,0.06589152756670197,240504.0756184622,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456324,0.06438381290878933,235000.91711708106,0.00355439148071843,12973.528904622268,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.873409750755,0.031009024342144212,0.000234986634986634,0.020395100653216324,74442.11738423958,0.32941239325013555,1202355.2353629947,0.023053686170251306,84145.95452141727,0.05954767137775912,217349.0005288208,2.6305633072268937e-06,9.60155607137816,0.0004239639044839023,1547.4682513662433,7.680468070278211e-06,28.03370845651547,108.53158519750473,0.3002078751249152,1095758.7442059405,0.04532922592111018,165451.67461205216,1.1232350814972731,4099808.047465047,0.20495231016394058,748075.9320983831,0.13234795428836463,483070.0331525309,0.0011395719690936819,4159.4376871919385,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741588,12144.329793935678,499465.2561764175,0.012105922655984315,44186.61769434275,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.0074052155424116535,27029.036729802534,0.003382823285804553,12347.304993186617,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004389231217032474,16020.69394216853,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.695513003615
Pd 4nm,37,300.0,84.36842105263158,0.076013986013986,10.030866405594402,0.0,0.0,0.06689158358802556,244154.28009629328,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456323,0.001384026556428445,5051.696930963824,0.0036083375756672145,13170.432151185332,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,10.030866405594402,0.076013986013986,0.0207046433814996,75571.94834247355,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.05954767137775912,217349.0005288208,0.0008638553038084852,3153.0718589009707,0.13714476275515547,500578.3840563175,0.002484494458624005,9068.404773977618,35108.032419580406,0.26610144540075603,971270.2757127595,0.04278546651543392,156166.9527813338,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822243,449144.5813840119,0.001156867604079076,4222.566754888628,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012289657975119835,44857.25160918739,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.009874134042129197,36040.58925377157,0.003434165437382658,12534.703846446702,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.0044558479319527855,16263.844951627665,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658524,46775.695513003615
Pd 4nm,38,310.5263157894737,84.36842105263158,0.0311388611388611,4.109109026973021,0.0,0.0,0.06711070790730116,244954.08386164924,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456323,0.009258999850473567,33795.34945422852,0.0036201578148150016,13213.576024074755,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,4.109109026973021,0.0311388611388611,0.020772467921500882,75819.50791347821,0.32941239325013555,1202355.2353629947,0.023053686170251306,84145.95452141727,0.05954767137775912,217349.00052882076,0.0003550345061384681,1295.8759474054086,0.05618086811773152,205060.16862972005,0.001017764387899989,3714.8400158349596,14381.881594405573,0.26610144540075603,971270.2757127595,0.042925623702963295,156678.52651581602,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822245,449144.5813840119,0.0011606572860186916,4236.399093968224,0.01840584834577514,67181.34646207927,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012329916596511033,45004.19557726527,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.009874134042129197,36040.58925377157,0.003445415121175179,12575.765192289402,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004470444456545448,16317.122266390885,0.0878640558183182,320703.80373686145,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.695513003615
Pd 4nm,39,321.0526315789474,84.36842105263158,0.0134965034965034,1.7810093986013857,0.0,0.0,0.06719724883506371,245269.95824798252,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456324,0.017133973144518685,62539.0019774932,0.0036248260983976106,13230.615259151278,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918015,37878.87340975076,1.7810093986013857,0.0134965034965034,0.020799254535767083,75917.27905554985,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.05954767137775912,217349.00052882082,0.00015408089204022634,562.3952559468262,0.024350450056802975,88879.14270733086,0.0004411291909056392,1610.1215468055832,6233.5328951048505,0.26610144540075603,971270.2757127595,0.04298097736284677,156880.56737439072,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822243,449144.5813840119,0.0011621539824696538,4241.862036014236,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012345816330767614,45062.229607301786,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036865,0.009874134042129197,36040.58925377157,0.0034498580697062166,12591.98195442769,0.08382463437020655,305959.91545125394,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.484507870824,0.05984979703474284,218451.75917681135,0.004476209205910255,16338.16360157243,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.69551300362
Pd 4nm,40,331.578947368421,84.36842105263158,0.00616739926739926,0.8138549412454202,0.0,0.0,0.0672332658910419,245401.42050230288,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456324,0.025008946438563724,91282.65450075759,0.003626768969076998,13237.706737131042,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,0.8138549412454202,0.00616739926739926,0.02081040272900276,75957.96996086006,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.00052882082,7.044696581459949e-05,257.13142522328815,0.011127248466988243,40614.45690450708,0.0002015796053788828,735.7655596329223,2848.492294358971,0.26610144540075603,971270.2757127595,0.04300401473855057,156964.65379570954,1.044351576069786,3811883.2526547182,0.190558745595389,695539.4214231698,0.12305330996822246,449144.581384012,0.0011627768854272527,4244.135631809472,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.32979393568,499465.2561764175,0.012352433565335845,45086.38251347584,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174484,129011.87567036867,0.009874134042129197,36040.58925377157,0.0034517071592652005,12598.731131317982,0.08382463437020655,305959.91545125394,0.0038237882580911876,13956.827142032835,0.00987684507064954,36050.484507870824,0.05984979703474284,218451.75917681135,0.004478608409454064,16346.920694507333,0.0878640558183182,320703.80373686145,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.69551300362
Pd 4nm,41,342.1052631578947,84.36842105263158,0.00295671715671715,0.39017076137412043,0.0,0.0,0.06724905615252177,245459.05495670447,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456323,0.032883919732608846,120026.30702402229,0.0036276207443044824,13240.81571671136,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918015,37878.873409750755,0.39017076137412043,0.00295671715671715,0.02081529021581807,75975.80928773594,0.32941239325013555,1202355.2353629947,0.023053686170251306,84145.95452141727,0.05954767137775912,217349.0005288208,3.378096056158778e-05,123.3005060497954,0.005334521898607749,19471.004929918283,9.663941830692428e-05,352.73387682027357,1365.5976648094215,0.26610144540075603,971270.2757127595,0.043014114569763694,157001.51817963747,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822245,449144.58138401195,0.001163049972727421,4245.132400455086,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012355334631546517,45096.97140514479,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.009874134042129197,36040.58925377157,0.0034525178198492796,12601.69004244987,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004479660245876318,16350.75989744856,0.0878640558183182,320703.80373686145,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.695513003615
Pd 4nm,42,352.6315789473684,84.36842105263158,0.00148186318186318,0.1955478509692107,0.0,0.0,0.06725631202895245,245485.53890567645,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456324,0.04075889302665397,148769.95954728697,0.0036280121485763634,13242.244342303726,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,0.1955478509692107,0.00148186318186318,0.020817536093787455,75984.00674232421,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.00052882082,1.6932347657929243e-05,61.80306895144173,0.002673583970124037,9758.581490952734,4.8434256073620544e-05,176.78503466871499,684.4174783922375,0.26610144540075603,971270.2757127595,0.04301875560293129,157018.45795069917,1.044351576069786,3811883.2526547182,0.190558745595389,695539.4214231698,0.12305330996822245,449144.58138401195,0.0011631754606876634,4245.5904315099715,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012356667717636868,45101.83716937457,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036865,0.009874134042129197,36040.58925377157,0.0034528903312882318,12603.049709202047,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004480143581450899,16352.524072295782,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.69551300362
Pd 4nm,43,363.1578947368421,84.36842105263158,0.000772933372933372,0.10199690623898611,0.0,0.0,0.06725980032610286,245498.27119027544,1.2384237736339851,4520246.773764046,0.07448076004281232,271854.77415626496,0.19238380319058426,702200.8816456326,0.04863386632069909,177513.61207055167,0.0036282003180441455,13242.93116086113,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,0.10199690623898611,0.000772933372933372,0.0208186158103173,75987.94770765815,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.05954767137775913,217349.00052882082,8.832296762424614e-06,32.23788318284984,0.0013945297387376258,5090.033546392334,2.526309673571381e-05,92.21030308535539,356.98917183645136,0.26610144540075603,971270.2757127595,0.04302098680172967,157026.6018263133,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822245,449144.58138401195,0.0011632357896221904,4245.810632120995,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741588,12144.32979393568,499465.2561764175,0.01235730860512367,45104.176408701394,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036865,0.009874134042129197,36040.58925377157,0.003453069417936606,12603.70337546861,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.00987684507064954,36050.48450787082,0.05984979703474284,218451.75917681135,0.004480375947330281,16353.372207755523,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658528,46775.69551300362
Pd 4nm,44,373.6842105263158,84.36842105263158,0.000417968517968517,0.05515546000593987,0.0,0.0,0.06726154707064125,245504.64680784053,1.2384237736339851,4520246.773764046,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456326,0.05650883961474421,206257.26459381636,0.003628294542812268,13243.27508126478,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918015,37878.87340975076,0.05515546000593987,0.000417968517968517,0.020819156472098737,75989.92112316038,0.32941239325013555,1202355.2353629947,0.023053686170251306,84145.95452141727,0.05954767137775912,217349.0005288208,4.776243320784864e-06,17.433288120864752,0.0007541006101873061,2752.4672271836675,1.3661176333799982e-05,49.86329361836994,193.04411002078953,0.26610144540075603,971270.2757127595,0.043022104061569394,157030.6798247283,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822243,449144.5813840119,0.0011632659989857708,4245.920896298063,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741588,12144.32979393568,499465.2561764175,0.01235762952581048,45105.34776920825,0.22752944077322523,830482.4588222721,0.013683979621271714,49946.52561764175,0.03534571936174484,129011.87567036867,0.009874134042129197,36040.58925377157,0.0034531590945356626,12604.030695055168,0.08382463437020655,305959.91545125394,0.0038237882580911876,13956.827142032835,0.00987684507064954,36050.484507870824,0.05984979703474284,218451.75917681135,0.004480492303194823,16353.796906661104,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.69551300362
Pd 4nm,45,384.2105263157895,84.36842105263158,0.000233986733986733,0.03087707660627648,0.0,0.0,0.06726245246125614,245507.9514835849,1.2384237736339851,4520246.773764046,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456324,0.06438381290878933,235000.91711708106,0.0036283433823642887,13243.453345629654,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,0.03087707660627648,0.000233986733986733,0.02081943671348034,75990.94400420324,0.32941239325013555,1202355.2353629947,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.0005288208,2.6738679367920555e-06,9.759617969291003,0.00042215987876967614,1540.8835575093178,7.64778660435733e-06,27.914421105904253,108.06976812196767,0.26610144540075603,971270.2757127595,0.04302268317119364,157032.79357485677,1.0443515760697855,3811883.2526547173,0.190558745595389,695539.4214231698,0.12305330996822245,449144.5813840119,0.001163281657414159,4245.978049561681,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012357795868725298,45105.95492084733,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.009874134042129197,36040.58925377157,0.003453205576633861,12604.200354713592,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004480552613964618,16354.017040970857,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658528,46775.69551300362
Pd 4nm,46,300.0,100.0,0.076013986013986,10.030866405594402,0.0,0.0,0.06775105121098628,247291.3369200999,1.2384237736339851,4520246.773764046,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456324,0.001384026556428445,5051.696930963824,0.0036546999003820636,13339.65463639453,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,10.030866405594402,0.076013986013986,0.02097067043119457,76542.94707386018,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.00052882082,0.0008749546921727815,3193.5846264306524,0.1371447627551555,500578.38405631756,0.0024844944586240054,9068.40477397762,35108.032419580406,0.24600401923542795,897914.670209312,0.04132836406484816,150848.52883669577,0.9959880067319559,3635356.2245716387,0.18173403434229213,663329.2253493663,0.11735475267653515,428344.84726935334,0.0011717318096550985,4276.821105241109,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012447563687024184,45433.60745763827,0.22752944077322523,830482.4588222721,0.013683979621271714,49946.52561764175,0.03534571936174484,129011.87567036867,0.011725822916917357,42799.25364674835,0.0034782898824473655,12695.758070932883,0.08382463437020655,305959.91545125394,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004513099634258656,16472.81366504409,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.69551300362
Pd 4nm,47,310.5263157894737,100.0,0.0311388611388611,4.109109026973021,0.0,0.0,0.06797585207736459,248111.86008238076,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.19238380319058423,702200.8816456324,0.009258999850473567,33795.34945422852,0.0036668263499245236,13383.916177224512,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,4.109109026973021,0.0311388611388611,0.021040252006641804,76796.91982424259,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.00052882082,0.0003596113619448666,1312.5814710987631,0.05618086811773152,205060.16862972005,0.001017764387899989,3714.8400158349596,14381.881594405573,0.24600401923542795,897914.670209312,0.04146549333268556,151349.05066430228,0.9959880067319559,3635356.2245716387,0.18173403434229213,663329.2253493663,0.11735475267653515,428344.84726935334,0.0011756196655815434,4291.011779372633,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935678,499465.2561764175,0.012488865232182919,45584.35809746765,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036865,0.011725822916917357,42799.25364674835,0.0034898309960553907,12737.883135602175,0.08382463437020655,305959.91545125394,0.0038237882580911876,13956.827142032835,0.00987684507064954,36050.484507870824,0.05984979703474284,218451.75917681135,0.004528074290587951,16527.471160646022,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.69551300362
Pd 4nm,48,321.0526315789474,100.0,0.0134965034965034,1.7810093986013857,0.0,0.0,0.06806464011283185,248435.93641183624,1.2384237736339851,4520246.773764046,0.07448076004281232,271854.77415626496,0.19238380319058426,702200.8816456326,0.017133973144518685,62539.0019774932,0.0036716158494020557,13401.397850317502,0.07115215308095452,259705.35874548397,0.008035442150149452,29329.3638480455,0.010377773536918017,37878.87340975076,1.7810093986013857,0.0134965034965034,0.021067734157792766,76897.2296759436,0.3294123932501356,1202355.235362995,0.023053686170251306,84145.95452141727,0.05954767137775913,217349.00052882082,0.00015606978926657657,569.6547308230045,0.024350450056802975,88879.14270733086,0.00044112919090563924,1610.121546805583,6233.5328951048505,0.24600401923542795,897914.670209312,0.04151965432633517,151546.7382911234,0.9959880067319559,3635356.2245716387,0.18173403434229213,663329.2253493663,0.11735475267653517,428344.84726935334,0.0011771552250099836,4296.6165712864395,0.018405848345775144,67181.34646207928,0.001288119876954765,4701.637550884892,0.003327213642174159,12144.32979393568,499465.2561764175,0.012505177816362354,45643.89902972258,0.22752944077322518,830482.4588222719,0.013683979621271714,49946.52561764175,0.03534571936174484,129011.87567036867,0.011725822916917357,42799.25364674835,0.0034943893094679214,12754.520979557912,0.08382463437020655,305959.91545125394,0.0038237882580911876,13956.827142032835,0.00987684507064954,36050.484507870824,0.05984979703474284,218451.75917681135,0.004533988726500479,16549.058851726746,0.08786405581831822,320703.8037368615,0.009922771230862196,36218.11499264702,0.012815259044658528,46775.69551300362
Pd 4nm,49,331.578947368421,100.0,0.00616948816948817,0.8141305944361944,0.0,0.0,0.06810158271390283,248570.77690574533,1.238423773633985,4520246.773764045,0.07448076004281232,271854.77415626496,0.1923838031905842,702200.8816456323,0.025008946438563724,91282.65450075759,0.003673608646827937,13408.67156092197,0.0711521530809545,259705.3587454839,0.008035442150149452,29329.3638480455,0.010377773536918015,37878.873409750755,0.8141305944361944,0.00616948816948817,0.02107916883073265,76938.96623217418,0.32941239325013555,1202355.2353629947,0.023053686170251306,84145.95452141727,0.059547671377759126,217349.0005288208,7.13809561231617e-05,260.5404898495402,0.01113101727318332,40628.21304711912,0.00020164788052055933,736.0147639000415,2849.4570805266803,0.24600401923542795,897914.670209312,0.04154218943448885,151628.9914358843,0.9959880067319559,3635356.2245716387,0.18173403434229213,663329.2253493663,0.11735475267653515,428344.8472693533,0.0011777941349609374,4298.948592607421,0.01840584834577514,67181.34646207927,0.001288119876954765,4701.637550884892,0.0033272136421741583,12144.329793935676,499465.2561764175,0.012511965096727397,45668.672603055,0.22752944077322515,830482.4588222718,0.013683979621271714,49946.52561764175,0.03534571936174483,129011.87567036864,0.011725822916917357,42799.25364674835,0.0034962859158413984,12761.443592821104,0.08382463437020654,305959.9154512539,0.0038237882580911876,13956.827142032835,0.009876845070649539,36050.48450787082,0.05984979703474284,218451.75917681135,0.004536449583363982,16558.040979278532,0.0878640558183182,320703.80373686145,0.009922771230862196,36218.11499264702,0.012815259044658526,46775.695513003615
