descriptor-temperature	descriptor-pressure	CO2_g	CO_g	H2O_g	H2_g	HCOOH_g
336.8421052631579	53.10526315789473	2295.796766935903	4.266189590095378e-06	4.266189590095378e-06	2295.796766935903	0.0
336.8421052631579	47.89473684210526	2295.395883140627	4.491085003938594e-06	4.491085003938594e-06	2295.395883140627	0.0
336.8421052631579	42.68421052631579	2294.9238045343204	4.755843462482859e-06	4.755843462482859e-06	2294.9238045343204	0.0
336.8421052631579	37.473684210526315	2294.356598872038	5.073842152073285e-06	5.073842152073285e-06	2294.356598872038	0.0
336.8421052631579	32.26315789473684	2293.657304279577	5.465729407579592e-06	5.465729407579592e-06	2293.657304279577	0.0
336.8421052631579	27.052631578947366	2292.765110687088	5.965451971194907e-06	5.965451971194907e-06	2292.765110687088	0.0
336.8421052631579	21.842105263157894	2291.5710472915357	6.633786719103305e-06	6.633786719103305e-06	2291.5710472915357	0.0
336.8421052631579	16.63157894736842	2289.854357670665	7.593706508585328e-06	7.593706508585328e-06	2289.854357670665	0.0
336.8421052631579	11.421052631578947	2287.072418921339	9.14693427303552e-06	9.14693427303552e-06	2287.072418921339	0.0
336.8421052631579	6.2105263157894735	2281.306056755501	1.2357193891108071e-05	1.2357193891108071e-05	2281.306056755501	0.0
336.8421052631579	1.0	2248.942916179257	3.0142293295983753e-05	3.0142293295983753e-05	2248.942916179257	0.0
331.57894736842104	100.0	1580.8791981808977	1.3625252052845858e-06	1.3625252052845858e-06	1580.8791981808977	0.0
331.57894736842104	94.78947368421052	1580.7986254208993	1.3993658972034198e-06	1.3993658972034198e-06	1580.7986254208993	0.0
331.57894736842104	89.57894736842105	1580.711128006776	1.4393695327425266e-06	1.4393695327425266e-06	1580.711128006776	0.0
331.57894736842104	84.36842105263158	1580.61565338473	1.4830164689607847e-06	1.4830164689607847e-06	1580.61565338473	0.0
331.57894736842104	79.1578947368421	1580.5109104418468	1.5308958506562634e-06	1.5308958506562634e-06	1580.5109104418468	0.0
331.57894736842104	73.94736842105263	1580.3952951533104	1.5837394921900256e-06	1.5837394921900256e-06	1580.3952951533104	0.0
331.57894736842104	68.73684210526315	1580.266785788906	1.6424696211929e-06	1.6424696211929e-06	1580.266785788906	0.0
331.57894736842104	63.526315789473685	1580.122791760293	1.708267728081794e-06	1.708267728081794e-06	1580.122791760293	0.0
331.57894736842104	58.315789473684205	1579.9599297412492	1.7826765171639379e-06	1.7826765171639379e-06	1579.9599297412492	0.0
331.57894736842104	53.10526315789473	1579.773681720784	1.8677555801743077e-06	1.8677555801743077e-06	1579.773681720784	0.0
331.57894736842104	47.89473684210526	1579.5578535548989	1.966327816283915e-06	1.966327816283915e-06	1579.5578535548989	0.0
331.57894736842104	42.68421052631579	1579.3036800336024	2.0823865800046445e-06	2.0823865800046445e-06	1579.3036800336024	0.0
331.57894736842104	37.473684210526315	1578.9982667380464	2.221804256007474e-06	2.221804256007474e-06	1578.9982667380464	0.0
331.57894736842104	32.26315789473684	1578.6216966521945	2.3936473860001186e-06	2.3936473860001186e-06	1578.6216966521945	0.0
331.57894736842104	27.052631578947366	1578.1411972602339	2.6128262728750645e-06	2.6128262728750645e-06	1578.1411972602339	0.0
331.57894736842104	21.842105263157894	1577.4980296107988	2.906046073950231e-06	2.906046073950231e-06	1577.4980296107988	0.0
331.57894736842104	16.63157894736842	1576.5731683085912	3.32736893435683e-06	3.32736893435683e-06	1576.5731683085912	0.0
331.57894736842104	11.421052631578947	1575.0739374816437	4.009542746065536e-06	4.009542746065536e-06	1575.0739374816437	0.0
331.57894736842104	6.2105263157894735	1571.9645004866559	5.4212118995092285e-06	5.4212118995092285e-06	1571.9645004866559	0.0
331.57894736842104	1.0	1554.466424601244	1.3285210469625209e-05	1.3285210469625209e-05	1554.466424601244	0.0
326.3157894736842	100.0	1074.5481341467284	5.804644017580361e-07	5.804644017580361e-07	1074.5481341467284	0.0
326.3157894736842	94.78947368421052	1074.5056454268858	5.961695298425213e-07	5.961695298425213e-07	1074.5056454268858	0.0
326.3157894736842	89.57894736842105	1074.4595042967742	6.132236265534394e-07	6.132236265534394e-07	1074.4595042967742	0.0
326.3157894736842	84.36842105263158	1074.4091554839563	6.31831637776319e-07	6.31831637776319e-07	1074.4091554839563	0.0
326.3157894736842	79.1578947368421	1074.353917843731	6.52244939861938e-07	6.52244939861938e-07	1074.353917843731	0.0
326.3157894736842	73.94736842105263	1074.2929451218617	6.747758049585085e-07	6.747758049585085e-07	1074.2929451218617	0.0
326.3157894736842	68.73684210526315	1074.225170650806	6.998177862792686e-07	6.998177862792686e-07	1074.225170650806	0.0
326.3157894736842	63.526315789473685	1074.1492275764836	7.278751178676759e-07	7.278751178676759e-07	1074.1492275764836	0.0
326.3157894736842	58.315789473684205	1074.0633306959141	7.596062539924924e-07	7.596062539924924e-07	1074.0633306959141	0.0
326.3157894736842	53.10526315789473	1073.9650959689582	7.958903594851099e-07	7.958903594851099e-07	1073.9650959689582	0.0
326.3157894736842	47.89473684210526	1073.8512547088142	8.379325737972377e-07	8.379325737972377e-07	1073.8512547088142	0.0
326.3157894736842	42.68421052631579	1073.7171811449402	8.874379614841352e-07	8.874379614841352e-07	1073.7171811449402	0.0
326.3157894736842	37.473684210526315	1073.5560698016136	9.469143010373318e-07	9.469143010373318e-07	1073.5560698016136	0.0
326.3157894736842	32.26315789473684	1073.3574077697554	1.0202341900519057e-06	1.0202341900519057e-06	1073.3574077697554	0.0
326.3157894736842	27.052631578947366	1073.1038944937466	1.1137678301263346e-06	1.1137678301263346e-06	1073.1038944937466	0.0
326.3157894736842	21.842105263157894	1072.7645170697224	1.2389281564822095e-06	1.2389281564822095e-06	1072.7645170697224	0.0
326.3157894736842	16.63157894736842	1072.276419771471	1.418829339974789e-06	1.418829339974789e-06	1072.276419771471	0.0
326.3157894736842	11.421052631578947	1071.484997679969	1.7102627618115587e-06	1.7102627618115587e-06	1071.484997679969	0.0
326.3157894736842	6.2105263157894735	1069.84278093038	2.3139421317543134e-06	2.3139421317543134e-06	1069.84278093038	0.0
326.3157894736842	1.0	1060.5813750684897	5.691840279581496e-06	5.691840279581496e-06	1060.5813750684897	0.0
321.0526315789474	100.0	721.2089746747157	2.4040144348635653e-07	2.4040144348635653e-07	721.2089746747157	0.0
321.0526315789474	94.78947368421052	721.1870428866765	2.469091614292583e-07	2.469091614292583e-07	721.1870428866765	0.0
321.0526315789474	89.57894736842105	721.1632254672463	2.5397605232307994e-07	2.5397605232307994e-07	721.1632254672463	0.0
321.0526315789474	84.36842105263158	721.1372357032578	2.6168709582088886e-07	2.6168709582088886e-07	721.1372357032578	0.0
321.0526315789474	79.1578947368421	721.1087218791516	2.701465289462441e-07	2.701465289462441e-07	721.1087218791516	0.0
321.0526315789474	73.94736842105263	721.0772470117183	2.794838472221566e-07	2.794838472221566e-07	721.0772470117183	0.0
321.0526315789474	68.73684210526315	721.042260285828	2.8986226236223886e-07	2.8986226236223886e-07	721.042260285828	0.0
321.0526315789474	63.526315789473685	721.0030558501585	3.0149090096490517e-07	3.0149090096490517e-07	721.0030558501585	0.0
321.0526315789474	58.315789473684205	720.958711781664	3.146428716689495e-07	3.146428716689495e-07	720.958711781664	0.0
321.0526315789474	53.10526315789473	720.9079968517943	3.296828587600647e-07	3.296828587600647e-07	720.9079968517943	0.0
321.0526315789474	47.89473684210526	720.849222879524	3.471108117892058e-07	3.471108117892058e-07	720.849222879524	0.0
321.0526315789474	42.68421052631579	720.7800006588465	3.676341525388746e-07	3.676341525388746e-07	720.7800006588465	0.0
321.0526315789474	37.473684210526315	720.6968149417294	3.9229348152252626e-07	3.9229348152252626e-07	720.6968149417294	0.0
321.0526315789474	32.26315789473684	720.5942350515742	4.226959839275749e-07	4.226959839275749e-07	720.5942350515742	0.0
321.0526315789474	27.052631578947366	720.4633231518515	4.6148590271083677e-07	4.6148590271083677e-07	720.4633231518515	0.0
321.0526315789474	21.842105263157894	720.2880553659279	5.134018777731778e-07	5.134018777731778e-07	720.2880553659279	0.0
321.0526315789474	16.63157894736842	720.0359498088854	5.880441168109778e-07	5.880441168109778e-07	720.0359498088854	0.0
321.0526315789474	11.421052631578947	719.6270921463964	7.090119713947632e-07	7.090119713947632e-07	719.6270921463964	0.0
321.0526315789474	6.2105263157894735	718.7783772039636	9.597843717720005e-07	9.597843717720005e-07	718.7783772039636	0.0
321.0526315789474	1.0	713.9836902382942	2.367978616830832e-06	2.367978616830832e-06	713.9836902382942	0.0
315.7894736842105	100.0	477.6887453903699	9.665922251164525e-08	9.665922251164525e-08	477.6887453903699	0.0
315.7894736842105	94.78947368421052	477.67767537756833	9.927688564910704e-08	9.927688564910704e-08	477.67767537756833	0.0
315.7894736842105	89.57894736842105	477.66565346363325	1.021195348274216e-07	1.021195348274216e-07	477.66565346363325	0.0
315.7894736842105	84.36842105263158	477.65253489353165	1.052213702314221e-07	1.052213702314221e-07	477.65253489353165	0.0
315.7894736842105	79.1578947368421	477.6381420905207	1.0862434387294022e-07	1.0862434387294022e-07	477.6381420905207	0.0
315.7894736842105	73.94736842105263	477.6222544225845	1.1238057576146367e-07	1.1238057576146367e-07	477.6222544225845	0.0
315.7894736842105	68.73684210526315	477.604593777633	1.1655575932584e-07	1.1655575932584e-07	477.604593777633	0.0
315.7894736842105	63.526315789473685	477.5848037549371	1.2123407342609562e-07	1.2123407342609562e-07	477.5848037549371	0.0
315.7894736842105	58.315789473684205	477.56241884053753	1.2652545790391697e-07	1.2652545790391697e-07	477.56241884053753	0.0
315.7894736842105	53.10526315789473	477.5368173198822	1.3257672624756115e-07	1.3257672624756115e-07	477.5368173198822	0.0
315.7894736842105	47.89473684210526	477.50714670608414	1.3958916208698602e-07	1.3958916208698602e-07	477.50714670608414	0.0
315.7894736842105	42.68421052631579	477.4722004606575	1.4784760431075236e-07	1.4784760431075236e-07	477.4722004606575	0.0
315.7894736842105	37.473684210526315	477.4302033081384	1.5777108785298273e-07	1.5777108785298273e-07	477.4302033081384	0.0
315.7894736842105	32.26315789473684	477.3784124725483	1.7000688424035322e-07	1.7000688424035322e-07	477.3784124725483	0.0
315.7894736842105	27.052631578947366	477.3123135377056	1.856200899461974e-07	1.856200899461974e-07	477.3123135377056	0.0
315.7894736842105	21.842105263157894	477.2238122150876	2.0651979735839722e-07	2.0651979735839722e-07	477.2238122150876	0.0
315.7894736842105	16.63157894736842	477.09649849542177	2.3657474541118866e-07	2.3657474541118866e-07	477.09649849542177	0.0
315.7894736842105	11.421052631578947	476.88999151295445	2.852988506870292e-07	2.852988506870292e-07	476.88999151295445	0.0
315.7894736842105	6.2105263157894735	476.4611889855177	3.8636952571871255e-07	3.8636952571871255e-07	476.4611889855177	0.0
315.7894736842105	1.0	474.03539847409724	9.55524685932553e-07	9.55524685932553e-07	474.03539847409724	0.0
310.5263157894737	100.0	312.0323636665077	3.767622902470202e-08	3.767622902470202e-08	312.0323636665077	0.0
310.5263157894737	94.78947368421052	312.02690579238015	3.86968823858402e-08	3.86968823858402e-08	312.02690579238015	0.0
310.5263157894737	89.57894736842105	312.02097854842833	3.980527980704432e-08	3.980527980704432e-08	312.02097854842833	0.0
310.5263157894737	84.36842105263158	312.01451055127626	4.1014761794311936e-08	4.1014761794311936e-08	312.01451055127626	0.0
310.5263157894737	79.1578947368421	312.00741423076096	4.2341693129307276e-08	4.2341693129307276e-08	312.00741423076096	0.0
310.5263157894737	73.94736842105263	311.999580782622	4.380640565645669e-08	4.380640565645669e-08	311.999580782622	0.0
310.5263157894737	68.73684210526315	311.9908730538707	4.543452713337198e-08	4.543452713337198e-08	311.9908730538707	0.0
310.5263157894737	63.526315789473685	311.9811152792994	4.725889807047823e-08	4.725889807047823e-08	311.9811152792994	0.0
310.5263157894737	58.315789473684205	311.9700778773433	4.93224110605001e-08	4.93224110605001e-08	311.9700778773433	0.0
310.5263157894737	53.10526315789473	311.9574542236848	5.1682347830021416e-08	5.1682347830021416e-08	311.9574542236848	0.0
310.5263157894737	47.89473684210526	311.9428238666207	5.441724727445371e-08	5.441724727445371e-08	311.9428238666207	0.0
310.5263157894737	42.68421052631579	311.9255917136983	5.763825848075503e-08	5.763825848075503e-08	311.9255917136983	0.0
310.5263157894737	37.473684210526315	311.90488212315296	6.150890956636988e-08	6.150890956636988e-08	311.90488212315296	0.0
310.5263157894737	32.26315789473684	311.879342175388	6.628182266476502e-08	6.628182266476502e-08	311.879342175388	0.0
310.5263157894737	27.052631578947366	311.8467449277613	7.23727422040217e-08	7.23727422040217e-08	311.8467449277613	0.0
310.5263157894737	21.842105263157894	311.8030971985784	8.052696910955388e-08	8.052696910955388e-08	311.8030971985784	0.0
310.5263157894737	16.63157894736842	311.74030255597756	9.22551567850881e-08	9.22551567850881e-08	311.74030255597756	0.0
310.5263157894737	11.421052631578947	311.6384347298847	1.1127341506055293e-07	1.1127341506055293e-07	311.6384347298847	0.0
310.5263157894737	6.2105263157894735	311.4268598141559	1.5074324371860144e-07	1.5074324371860144e-07	311.4268598141559	0.0
310.5263157894737	1.0	310.22865629152693	3.7350017729620574e-07	3.7350017729620574e-07	310.22865629152693	0.0
305.2631578947368	100.0	200.87561987186163	1.4214715300146665e-08	1.4214715300146665e-08	200.87561987186163	0.0
305.2631578947368	94.78947368421052	200.87299447882606	1.4599890401143463e-08	1.4599890401143463e-08	200.87299447882606	0.0
305.2631578947368	89.57894736842105	200.87014328611627	1.5018184226717998e-08	1.5018184226717998e-08	200.87014328611627	0.0
305.2631578947368	84.36842105263158	200.8670319508725	1.547463284640427e-08	1.547463284640427e-08	200.8670319508725	0.0
305.2631578947368	79.1578947368421	200.86361834219647	1.5975414150444756e-08	1.5975414150444756e-08	200.86361834219647	0.0
305.2631578947368	73.94736842105263	200.85985011256415	1.6528203844554297e-08	1.6528203844554297e-08	200.85985011256415	0.0
305.2631578947368	68.73684210526315	200.85566127445907	1.714267723875399e-08	1.714267723875399e-08	200.85566127445907	0.0
305.2631578947368	63.526315789473685	200.85096726176855	1.7831233094976406e-08	1.7831233094976406e-08	200.85096726176855	0.0
305.2631578947368	58.315789473684205	200.84565761367878	1.8610065875636095e-08	1.8610065875636095e-08	200.84565761367878	0.0
305.2631578947368	53.10526315789473	200.8395847980668	1.9500803671692975e-08	1.9500803671692975e-08	200.8395847980668	0.0
305.2631578947368	47.89473684210526	200.83254651016293	2.0533102119401945e-08	2.0533102119401945e-08	200.83254651016293	0.0
305.2631578947368	42.68421052631579	200.8242564073307	2.1748932469360858e-08	2.1748932469360858e-08	200.8242564073307	0.0
305.2631578947368	37.473684210526315	200.81429314088592	2.321004886846739e-08	2.321004886846739e-08	200.81429314088592	0.0
305.2631578947368	32.26315789473684	200.80200567712816	2.5011857887982834e-08	2.5011857887982834e-08	200.80200567712816	0.0
305.2631578947368	27.052631578947366	200.7863223472159	2.731138649077995e-08	2.731138649077995e-08	200.7863223472159	0.0
305.2631578947368	21.842105263157894	200.765321403681	3.039016924906871e-08	3.039016924906871e-08	200.765321403681	0.0
305.2631578947368	16.63157894736842	200.73510606962878	3.4818942386924594e-08	3.4818942386924594e-08	200.73510606962878	0.0
305.2631578947368	11.421052631578947	200.6860847914057	4.200201655448377e-08	4.200201655448377e-08	200.6860847914057	0.0
305.2631578947368	6.2105263157894735	200.5842506896212	5.6915212077903525e-08	5.6915212077903525e-08	200.5842506896212	0.0
305.2631578947368	1.0	200.00705045456385	1.412261968846242e-07	1.412261968846242e-07	200.00705045456385	0.0
300.0	100.0	127.35280396176769	5.182461545671484e-09	5.182461545671484e-09	127.35280396176769	0.0
300.0	94.78947368421052	127.35157335735816	5.322917528710384e-09	5.322917528710384e-09	127.35157335735816	0.0
300.0	89.57894736842105	127.35023690651167	5.475452043269462e-09	5.475452043269462e-09	127.35023690651167	0.0
300.0	84.36842105263158	127.34877850968796	5.641901971056765e-09	5.641901971056765e-09	127.34877850968796	0.0
300.0	79.1578947368421	127.34717841622133	5.824520709487287e-09	5.824520709487287e-09	127.34717841622133	0.0
300.0	73.94736842105263	127.34541208571676	6.026108044492659e-09	6.026108044492659e-09	127.34541208571676	0.0
300.0	68.73684210526315	127.34344858303909	6.250193216273495e-09	6.250193216273495e-09	127.34344858303909	0.0
300.0	63.526315789473685	127.34124826286516	6.5012990056394725e-09	6.5012990056394725e-09	127.34124826286516	0.0
300.0	58.315789473684205	127.33875933949784	6.785332942599082e-09	6.785332942599082e-09	127.33875933949784	0.0
300.0	53.10526315789473	127.335912646573	7.110184924210265e-09	7.110184924210265e-09	127.335912646573	0.0
300.0	47.89473684210526	127.33261333739691	7.486673675559134e-09	7.486673675559134e-09	127.33261333739691	0.0
300.0	42.68421052631579	127.32872716298178	7.930111442378246e-09	7.930111442378246e-09	127.32872716298178	0.0
300.0	37.473684210526315	127.32405657328327	8.463028911218758e-09	8.463028911218758e-09	127.32405657328327	0.0
300.0	32.26315789473684	127.31829632120616	9.120236734172576e-09	9.120236734172576e-09	127.31829632120616	0.0
300.0	27.052631578947366	127.31094392051324	9.959032930006672e-09	9.959032930006672e-09	127.31094392051324	0.0
300.0	21.842105263157894	127.30109825730176	1.1082156981007536e-08	1.1082156981007536e-08	127.30109825730176	0.0
300.0	16.63157894736842	127.28693200727106	1.2697911826583058e-08	1.2697911826583058e-08	127.28693200727106	0.0
300.0	11.421052631578947	127.26394697364248	1.531892659628414e-08	1.531892659628414e-08	127.26394697364248	0.0
300.0	6.2105263157894735	127.21619222011132	2.0762168113765854e-08	2.0762168113765854e-08	127.21619222011132	0.0
300.0	1.0	126.94533958877817	5.157609463447518e-08	5.157609463447518e-08	126.94533958877817	0.0
