Output Dollar Year (User Input),Size (kt-CO2/y),Distance (mi),Geographical Scale,Location,Transport Mode,Container Type,Rail Transit Time Method,Rail Transit Time (h),Truck Long Haul Solution,Electricity Source,Grid Decarbonization Pathway,Grid Net Zero Year,GHG accounting,Fuel Economy Pathway,Negotiated Rail 'Base Rate' Reduction,Water content (ppm-mol),CO2 Pressure (bar),Operating Period (y),Construction Period (y),Construction Start Year,FINEX Parameters,IRR,Depreciation Period (y),Capitalization (% equity),Cost of equity (IRROE),Cost of debt (interest rate),Project Contingency Factor,Total ($/t-CO2 gross),CAPEX ($/t-CO2 gross),OPEX ($/t-CO2 gross),FINEX ($/t-CO2 gross)
2022,7.171109375,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,650.978618031295,81.08061004195392,357.4507015693723,212.44730641996873
2022,7.171109375,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,669.9597252206948,82.67071536765695,370.6626011074615,216.62640874557644
2022,7.171109375,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,760.3402088626746,90.40064902574161,433.1456737849069,236.79388605202604
2022,7.171109375,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,779.4042069443656,91.99075435144464,446.3575733229959,241.055879269925
2022,7.171109375,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,798.4892696183866,93.58085967714766,459.569472861085,245.33893708015393
2022,7.171109375,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,883.502010318243,99.80901987770086,523.2922128955445,260.4007775449977
2022,7.171109375,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,899.3469615005993,100.60407254055237,536.5041124336337,262.2387765264132
2022,7.569504340277779,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,488.824082157091,67.37382020329325,243.553170266063,177.89709168773476
2022,7.569504340277779,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,490.1452881961178,67.37382020329325,244.87436021987196,177.89710777295264
2022,7.569504340277779,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,491.46648659307226,67.37382020329326,246.19555017368083,177.89711621609808
2022,7.569504340277779,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,492.78767775808967,67.37382020329326,247.51674012748973,177.8971174273066
2022,7.569504340277779,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,494.1088620776914,67.37382020329326,248.83793008129868,177.89711179309953
2022,7.569504340277779,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,498.11562838834374,68.12702798915258,250.15912003510758,179.82948036408357
2022,7.569504340277779,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,499.43679356562666,68.12702798915258,251.48030998891647,179.82945558755765
2022,7.569504340277779,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,500.7579538156654,68.1270279891526,252.80149994272537,179.82942588378748
2022,7.569504340277779,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,502.079109505487,68.12702798915258,254.12268989653427,179.8293916198002
2022,7.569504340277779,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,503.40026099664414,68.12702798915258,255.44387985034317,179.8293531571484
2022,7.569504340277779,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,521.9939294340938,69.63344356087123,268.6557793884322,183.7047064847904
2022,7.569504340277779,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,603.2603150098084,75.53380585613216,329.8010750028515,197.92543415082474
2022,7.569504340277779,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,621.9204011013555,77.0402214278508,343.01297454094066,201.86720513256407
2022,7.569504340277779,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,640.6025943893945,78.54663699956946,356.22487407902975,205.8310833107953
2022,7.569504340277779,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,727.0078835714706,85.86973204407073,416.1957479868041,224.94240354059573
2022,7.569504340277779,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,745.7616669214926,87.37614761578938,429.4076475248932,228.97787178081003
2022,7.569504340277779,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,764.5377279382426,88.88256318750803,442.61954706298224,233.0356176877523
2022,7.569504340277779,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,845.8545075030844,94.78292548276895,503.76484267740165,247.3067393429137
2022,7.569504340277779,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,864.3768201429123,96.28934105448761,516.9767422154908,251.11073687293393
2022,7.967899305555555,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,466.63480782343316,64.21400054572493,232.86873096935554,169.5520763083527
2022,7.967899305555555,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,467.9561389772335,64.21400054572494,234.1899209231645,169.552217508344
2022,7.967899305555555,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,469.2774565780315,64.21400054572493,235.5111108769734,169.55234515533317
2022,7.967899305555555,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,470.5987610585743,64.21400054572493,236.83230083078226,169.5524596820671
2022,7.967899305555555,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,474.4721947952518,64.9295479422913,238.15349078459118,171.38915606836937
2022,7.967899305555555,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,475.7934560420049,64.92954794229128,239.4746807384001,171.3892273613135
2022,7.967899305555555,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,477.11183146960957,64.9295479422913,240.795870692209,171.38641283510927
2022,7.967899305555555,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,478.4330097602275,64.9295479422913,242.11706064601785,171.38640117191832
2022,7.967899305555555,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,479.7541911809763,64.92954794229128,243.4382505998268,171.38639263885815
2022,7.967899305555555,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,483.6319011588758,65.64509533885764,244.75944055363576,173.22736526638244
2022,7.967899305555555,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,501.97156865597,67.07619013199037,257.97134009172476,176.9240384322549
2022,7.967899305555555,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,579.9303694452706,72.68153431248825,316.79693572810805,190.45189940467426
2022,7.967899305555555,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,598.332138669695,74.11262910562095,330.00883526619714,194.21067429787695
2022,7.967899305555555,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,616.748099008978,75.54372389875368,343.22073480428617,197.98364030593805
2022,7.967899305555555,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,699.6024926261111,82.5006641910299,400.93062981935674,216.17119861572456
2022,7.967899305555555,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,718.0923725995626,83.93175898416261,414.1425293574459,220.01808425795414
2022,7.967899305555555,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,736.3182038495588,85.36285377729534,427.35442889553485,223.60092117672866
2022,7.967899305555555,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,814.3051642193633,90.96819795779321,486.1800245319182,237.15694172965192
2022,7.967899305555555,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,835.2436901452581,93.11484014749229,499.39192407000724,242.7369259277586
2022,8.764689236111112,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,428.2233707921877,58.73962713979768,214.38903573348784,155.09470791890223
2022,8.764689236111112,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,429.5444946077894,58.739627139797676,215.71022568729674,155.09464178069496
2022,8.764689236111112,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,430.8632227450685,58.739627139797676,217.0314156411056,155.0921799641652
2022,8.764689236111112,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,432.1846025472614,58.739627139797676,218.35260559491456,155.09236981254918
2022,8.764689236111112,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,435.82760392099925,59.39012477303983,219.67379554872343,156.76368359923597
2022,8.764689236111112,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,437.1489755246308,59.39012477303982,220.99498550253233,156.76386524905865
2022,8.764689236111112,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,438.4703475736197,59.39012477303983,222.31617545634128,156.76404734423855
2022,8.764689236111112,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,439.7939293758228,59.39012477303983,223.63736541015018,156.76643919263284
2022,8.764689236111112,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,443.43738360730407,60.04062240628197,224.95855536395908,158.43820583706295
2022,8.764689236111112,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,444.759049577013,60.04062240628197,226.27974531776798,158.43868185296307
2022,8.764689236111112,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,462.63371815419305,61.34161767276625,239.49164485585698,161.80045562556978
2022,8.764689236111112,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,534.8516951367742,66.43738510958252,294.31048598472336,174.10382404246826
2022,8.764689236111112,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,555.1465325800959,68.38887800930894,307.52238552281244,179.23526904797455
2022,8.764689236111112,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,577.621576132539,70.91859701377354,319.720011768799,186.98296734996632
2022,8.764689236111112,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,649.7916703051271,76.01436445058978,374.5388528976653,199.23845295687207
2022,8.764689236111112,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,669.9697685310327,77.96585735031623,387.75075243575435,204.25315874496218
2022,8.764689236111112,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,688.0085612090076,79.2668526168005,400.9626519738434,207.77905661836377
2022,8.764689236111112,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,760.2830513780185,84.36262005361677,455.7814931027098,220.1389382216919
2022,8.764689236111112,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,780.2614685799288,86.3141129533432,468.99339264079885,224.95396298578672
2022,9.561479166666667,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,395.94254337885366,54.16000657480171,198.96282561351325,142.81971119053867
2022,9.561479166666667,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,397.26386174119233,54.16000657480171,200.28401556732211,142.81983959906847
2022,9.561479166666667,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,398.58517423067235,54.16000657480172,201.60520552113107,142.81996213473954
2022,9.561479166666667,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,402.216568387321,54.756296071940355,202.92639547493994,144.53387684044066
2022,9.561479166666667,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,403.53659153372655,54.75629607194035,204.2475854287488,144.53271003303743
2022,9.561479166666667,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,404.8598415145544,54.75629607194035,205.5687753825577,144.53477006005633
2022,9.561479166666667,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,406.180960993106,54.756296071940355,206.88996533636666,144.53469958479897
2022,9.561479166666667,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,409.6344710526301,55.35258556907898,208.21115529017558,146.0707301933756
2022,9.561479166666667,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,410.9555880476464,55.35258556907898,209.53234524398448,146.0706572345829
2022,9.561479166666667,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,412.2767029922587,55.352585569078975,210.85353519779335,146.07058222538643
2022,9.561479166666667,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,431.9085038916322,57.14145406049487,224.0654347358824,150.70161509525494
2022,9.561479166666667,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,499.35722128797687,61.81257421090978,275.54531377515127,161.99933330191573
2022,9.561479166666667,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,519.0744055152859,63.601442702325684,288.75721331324036,166.71574949971986
2022,9.561479166666667,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,540.5770771934815,65.92035178975154,301.03936233356876,173.61736307016122
2022,9.561479166666667,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,610.1718435256965,71.18776143730508,352.5192413728376,186.4648407155539
2022,9.561479166666667,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,627.8069569012131,72.38034043158234,365.7311409109266,189.69547555870403
2022,9.561479166666667,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,647.434158888412,74.16920892299824,378.94304044901577,194.32190951639802
